run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,nash_conv_runtime,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,heuristic_conv_runtime,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,rewards_2,nc_player_improvements_2,nc_player_improvements_frac_2,hc_player_improvements_2,hc_player_improvements_frac_2,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,p2_expected_exposure,p2_exposure_frac,p2_utility,p2_payment,p2_total_entropies,p2_avg_entropies,p2_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_nash_conv,straightforward_nash_conv_runtime,straightforward_rewards,straightforward_nash_conv_frac,straightforward_heuristic_conv,straightforward_heuristic_conv_frac,straightforward_heuristic_conv_runtime,straightforward_rewards_0,straightforward_nc_player_improvements_0,straightforward_nc_player_improvements_frac_0,straightforward_hc_player_improvements_0,straightforward_hc_player_improvements_frac_0,straightforward_rewards_1,straightforward_nc_player_improvements_1,straightforward_nc_player_improvements_frac_1,straightforward_hc_player_improvements_1,straightforward_hc_player_improvements_frac_1,straightforward_rewards_2,straightforward_nc_player_improvements_2,straightforward_nc_player_improvements_frac_2,straightforward_hc_player_improvements_2,straightforward_hc_player_improvements_frac_2,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_p2_expected_exposure,straightforward_p2_exposure_frac,straightforward_p2_utility,straightforward_p2_payment,straightforward_p2_total_entropies,straightforward_p2_avg_entropies,straightforward_p2_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold,rho_0_nash_conv,rho_0_heuristic_conv,rho_0_nash_conv_runtime,rho_0_heuristic_conv_runtime,rho_0_nash_conv_player_improvements,rho_0_heuristic_conv_player_improvements
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho0_t3_tie_break-cfr_10_no_tremexternal_plus_linear_no_trem-103,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho0_t3_tie_break.json,103,cfr_10_no_tremexternal_plus_linear_no_trem,cfr_external_linear,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,True,41780,28800.248246908188,,300.00485134124756,"[9.568292961570348, 10.169743996369885, 11.634552163157656]",,0.0,0.0,1093.7543110847473,9.568292961570348,,,0.0,0.0,10.169743996369885,,,0.0,0.0,11.634552163157656,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.568292961570348,20.83484245273582,0.0,0.0,1.0,0.0,0.0,10.169743996369885,21.05628488546564,0.0,0.0,1.0,0.0,0.0,11.634552163157656,21.184195258577574,0.0,0.0,1.0,0.0,94.44791171787692,63.07532259677901,3.270581174352306,1.0562168650595178,1.0,0.0,0.0,"[((0, 2), 6511), ((1, 1), 2544), ((1, 0), 495), ((0, 3), 447)]",[0. 0.],,300.0019488334656,"[9.94449068017923, 10.509588845411447, 11.975404362444513]",,,,300.0011875629425,9.94449068017923,,,,,10.509588845411447,,,,,11.975404362444513,,,,,0.0,0.0,1.0,0.0,0.0,9.94449068017923,21.01527098129439,0.0,0.0,1.0,0.0,0.0,10.509588845411447,21.02465299589877,0.0,0.0,1.0,0.0,0.0,11.975404362444513,21.277650495148546,0.0,0.0,1.0,0.0,95.74705836037688,63.31757447234169,3.3442032609782935,1.0627188156446934,1.0,-3.774758283725532e-15,-4.996003610813204e-16,"[((0, 2), 6827), ((1, 1), 3170)]",[-5.55111512e-17 -4.44089210e-16],,,300.00485134124756,300.0039129257202,,
feb8_3p_5supply_feb8_3p_5supply_1_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-104,feb8_3p_5supply/feb8_3p_5supply_1_base_dev1000_rho1_t3_tie_break.json,104,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,85717,28800.56662106514,,314.01371026039124,"[9.320251473975443, 10.12491034309831, 10.853970457051137]",,0.0,0.0,1436.2633974552155,9.320251473975443,,,0.0,0.0,10.12491034309831,,,0.0,0.0,10.853970457051137,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.320251473975443,20.750359179589797,0.0,0.0,1.0,-2.3246687295716115,0.017508754377188594,10.12491034309831,20.85745272636318,0.0,0.0,1.0,0.0,0.0,10.853970457051137,21.364394197098548,0.0,0.0,1.0,0.017508754377188594,93.27133837717642,62.97220610305151,3.2339169584792398,1.0483241620810406,1.0,1.5543122344752192e-15,2.220446049250313e-16,"[((0, 2), 6625), ((1, 1), 2386), ((1, 0), 505), ((0, 3), 479)]",[0.00000000e+00 2.22044605e-16],,300.0037009716034,"[9.700386372010044, 10.692750325297085, 11.292443139908512]",,,,300.00332903862,9.700386372010044,,,,,10.692750325297085,,,,,11.292443139908512,,,,,0.0,0.0,1.0,0.0,0.0,9.700386372010044,20.970360288230587,0.0,0.0,1.0,0.0,0.0,10.692750325297085,20.68266773418735,0.0,0.0,1.0,0.0,0.0,11.292443139908512,21.48924259407526,0.0,0.0,1.0,0.0,94.82785045370883,63.14227061649317,3.285728582866293,1.0367293835068054,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 7034), ((1, 1), 2782), ((0, 3), 176)]",[5.55111512e-17 0.00000000e+00],,,300.0006756782532,304.8650760650635,,
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho0_t3_tie_break-cfr_10_no_tremexternal_plus_linear_no_trem-101,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho0_t3_tie_break.json,101,cfr_10_no_tremexternal_plus_linear_no_trem,cfr_external_linear,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,True,43439,28801.14163517952,,300.01418566703796,"[9.568292961570348, 10.169743996369885, 11.634552163157656]",,0.0,0.0,1236.5215981006622,9.568292961570348,,,0.0,0.0,10.169743996369885,,,0.0,0.0,11.634552163157656,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.568292961570348,20.83484245273582,0.0,0.0,1.0,0.0,0.0,10.169743996369885,21.05628488546564,0.0,0.0,1.0,0.0,0.0,11.634552163157656,21.184195258577574,0.0,0.0,1.0,0.0,94.44791171787692,63.07532259677901,3.270581174352306,1.0562168650595178,1.0,0.0,0.0,"[((0, 2), 6511), ((1, 1), 2544), ((1, 0), 495), ((0, 3), 447)]",[0. 0.],,300.00262808799744,"[9.94449068017923, 10.509588845411447, 11.975404362444513]",,,,300.00872254371643,9.94449068017923,,,,,10.509588845411447,,,,,11.975404362444513,,,,,0.0,0.0,1.0,0.0,0.0,9.94449068017923,21.01527098129439,0.0,0.0,1.0,0.0,0.0,10.509588845411447,21.02465299589877,0.0,0.0,1.0,0.0,0.0,11.975404362444513,21.277650495148546,0.0,0.0,1.0,0.0,95.74705836037688,63.31757447234169,3.3442032609782935,1.0627188156446934,1.0,-3.774758283725532e-15,-4.996003610813204e-16,"[((0, 2), 6827), ((1, 1), 3170)]",[-5.55111512e-17 -4.44089210e-16],,,300.01418566703796,300.00507497787476,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-101,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break.json,101,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,63563,28800.509551525116,,300.00774240493774,"[13.112447441600443, 8.946736852971524, 9.225538235587985]",,0.0,0.0,1270.9050211906433,13.112447441600443,,,0.0,0.0,8.946736852971524,,,0.0,0.0,9.225538235587985,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.112447441600443,21.41429114557279,0.0,0.0,1.0,0.0,0.0,8.946736852971524,21.02246323161581,0.0,0.0,1.0,-1.4076101734330615,0.017008504252126064,9.225538235587985,20.674529264632316,0.0,0.0,1.0,0.017008504252126064,94.39600617198087,63.11128364182089,3.2823411705852927,1.0,1.0,-2.4424906541753444e-15,-3.885780586188048e-16,"[((0, 2), 5543), ((1, 1), 3526), ((1, 0), 491), ((0, 3), 435)]",[ 5.55111512e-17 -4.44089210e-16],,300.0071654319763,"[13.848203805446254, 9.36732798759426, 9.734083509865636]",,,,300.00726771354675,13.848203805446254,,,,,9.36732798759426,,,,,9.734083509865636,,,,,0.0,0.0,1.0,0.0,0.0,13.848203805446254,21.515926778033414,0.0,0.0,1.0,0.0,0.0,9.36732798759426,21.1548488546564,0.0,0.0,1.0,0.0,0.0,9.734083509865636,20.414572371711515,0.0,0.0,1.0,0.0,96.03496330730746,63.085348004401304,3.2673802140642194,1.005701710513154,1.0,-2.220446049250313e-15,-2.7755575615628914e-16,"[((0, 2), 6257), ((1, 1), 3563), ((0, 3), 177)]",[-5.55111512e-17 -2.22044605e-16],,,300.0002064704895,300.2380452156067,,
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho0_t3_tie_break-cfr_10_no_tremexternal_plus_linear_no_trem-102,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho0_t3_tie_break.json,102,cfr_10_no_tremexternal_plus_linear_no_trem,cfr_external_linear,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,True,41520,28800.23542022705,,300.00766110420227,"[9.568292961570348, 10.169743996369885, 11.634552163157656]",,0.0,0.0,1263.8982610702515,9.568292961570348,,,0.0,0.0,10.169743996369885,,,0.0,0.0,11.634552163157656,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.568292961570348,20.83484245273582,0.0,0.0,1.0,0.0,0.0,10.169743996369885,21.05628488546564,0.0,0.0,1.0,0.0,0.0,11.634552163157656,21.184195258577574,0.0,0.0,1.0,0.0,94.44791171787692,63.07532259677901,3.270581174352306,1.0562168650595178,1.0,0.0,0.0,"[((0, 2), 6511), ((1, 1), 2544), ((1, 0), 495), ((0, 3), 447)]",[0. 0.],,300.0039482116699,"[9.94449068017923, 10.509588845411447, 11.975404362444513]",,,,300.0036985874176,9.94449068017923,,,,,10.509588845411447,,,,,11.975404362444513,,,,,0.0,0.0,1.0,0.0,0.0,9.94449068017923,21.01527098129439,0.0,0.0,1.0,0.0,0.0,10.509588845411447,21.02465299589877,0.0,0.0,1.0,0.0,0.0,11.975404362444513,21.277650495148546,0.0,0.0,1.0,0.0,95.74705836037688,63.31757447234169,3.3442032609782935,1.0627188156446934,1.0,-3.774758283725532e-15,-4.996003610813204e-16,"[((0, 2), 6827), ((1, 1), 3170)]",[-5.55111512e-17 -4.44089210e-16],,,300.00766110420227,300.00279331207275,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-102,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break.json,102,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,68386,28800.231599330902,,300.0154814720154,"[13.112447441600443, 8.946736852971524, 9.225402710972896]",,0.0,0.0,1173.9368183612823,13.112447441600443,,,0.0,0.0,8.946736852971524,,,0.0,0.0,9.225402710972896,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.112447441600443,21.41429114557279,0.0,0.0,1.0,0.0,0.0,8.946736852971524,21.02246323161581,0.0,0.0,1.0,-1.4076101734330615,0.017008504252126064,9.225402710972896,20.674529264632316,0.0,0.0,1.0,0.017008504252126064,94.39587064736575,63.11128364182089,3.2823411705852927,1.0,1.0,-2.4424906541753444e-15,-3.885780586188048e-16,"[((0, 2), 5543), ((1, 1), 3526), ((1, 0), 491), ((0, 3), 435)]",[ 5.55111512e-17 -4.44089210e-16],,300.008686542511,"[13.848203805446254, 9.36732798759426, 9.734083509865636]",,,,300.0062322616577,13.848203805446254,,,,,9.36732798759426,,,,,9.734083509865636,,,,,0.0,0.0,1.0,0.0,0.0,13.848203805446254,21.515926778033414,0.0,0.0,1.0,0.0,0.0,9.36732798759426,21.1548488546564,0.0,0.0,1.0,0.0,0.0,9.734083509865636,20.414572371711515,0.0,0.0,1.0,0.0,96.03496330730746,63.085348004401304,3.2673802140642194,1.005701710513154,1.0,-2.220446049250313e-15,-2.7755575615628914e-16,"[((0, 2), 6257), ((1, 1), 3563), ((0, 3), 177)]",[-5.55111512e-17 -2.22044605e-16],,,300.0002632141113,300.00012826919556,,
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho0_t3_tie_break-cfr_10_no_tremexternal_plus_linear_no_trem-103,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho0_t3_tie_break.json,103,cfr_10_no_tremexternal_plus_linear_no_trem,cfr_external_linear,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,True,59315,28800.556795358658,0.0,3593.464919567108,"[8.826495349898103, 9.743213350820183, 8.662249512774867]",0.0,,,300.0039703845978,8.826495349898103,0.0,0.0,,,9.743213350820183,0.0,0.0,,,8.662249512774867,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,8.826495349898103,21.011529223378705,0.0,0.0,1.0,0.0,0.0,9.743213350820183,21.084931945556445,0.0,0.0,1.0,-0.6298490488453652,0.01501200960768615,8.662249512774867,20.915164131305044,0.0,0.0,1.0,0.01501200960768615,90.24358351373334,63.01162530024018,3.247097678142514,1.0740592473979182,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 6071), ((1, 1), 2984), ((1, 0), 485), ((0, 3), 452)]",[5.55111512e-17 0.00000000e+00],,300.0014808177948,"[9.223553735678918, 10.129571967591078, 8.993692258768101]",,,,300.00968170166016,9.223553735678918,,,,,10.129571967591078,,,,,8.993692258768101,,,,,0.0,0.0,1.0,0.0,0.0,9.223553735678918,21.08064912456228,0.0,0.0,1.0,0.0,0.0,10.129571967591078,21.021781290645322,0.0,0.0,1.0,0.0,0.0,8.993692258768101,20.982766583291646,0.0,0.0,1.0,0.0,91.43201496053734,63.085196998499235,3.260330165082541,1.0835417708854427,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 6507), ((1, 1), 3488)]",[ 0.00000000e+00 -2.22044605e-16],,,300.0046203136444,300.0039703845978,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-100,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break.json,100,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,61211,28800.75734257698,,300.00479459762573,"[13.112447441600443, 8.946657249057901, 9.225538235587985]",,0.0,0.0,1287.925595998764,13.112447441600443,,,0.0,0.0,8.946657249057901,,,0.0,0.0,9.225538235587985,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.112447441600443,21.41429114557279,0.0,0.0,1.0,0.0,0.0,8.946657249057901,21.02246323161581,0.0,0.0,1.0,-1.4076101734330615,0.017008504252126064,9.225538235587985,20.674529264632316,0.0,0.0,1.0,0.017008504252126064,94.39592656806724,63.11128364182089,3.2823411705852927,1.0,1.0,-2.4424906541753444e-15,-3.885780586188048e-16,"[((0, 2), 5543), ((1, 1), 3526), ((1, 0), 491), ((0, 3), 435)]",[ 5.55111512e-17 -4.44089210e-16],,300.0015859603882,"[13.848203805446254, 9.36732798759426, 9.734083509865636]",,,,300.00678396224976,13.848203805446254,,,,,9.36732798759426,,,,,9.734083509865636,,,,,0.0,0.0,1.0,0.0,0.0,13.848203805446254,21.515926778033414,0.0,0.0,1.0,0.0,0.0,9.36732798759426,21.1548488546564,0.0,0.0,1.0,0.0,0.0,9.734083509865636,20.414572371711515,0.0,0.0,1.0,0.0,96.03496330730746,63.085348004401304,3.2673802140642194,1.005701710513154,1.0,-2.220446049250313e-15,-2.7755575615628914e-16,"[((0, 2), 6257), ((1, 1), 3563), ((0, 3), 177)]",[-5.55111512e-17 -2.22044605e-16],,,300.0007302761078,300.00089383125305,,
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho0_t3-cfr_10_no_tremexternal_plus_linear_no_trem-101,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho0_t3.json,101,cfr_10_no_tremexternal_plus_linear_no_trem,cfr_external_linear,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,0.0,3,1000,True,25099,28801.458767175674,,300.0053472518921,"[9.516190510129155, 10.010049822538205, 12.062858031075667]",,0.0,0.0,222.43959379196167,9.516190510129155,,,0.0,0.0,10.010049822538205,,,0.0,0.0,12.062858031075667,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.516190510129155,21.102087043521767,0.0,0.0,1.0,0.0,0.0,10.010049822538205,21.65604402201101,0.0,0.0,1.0,0.0,0.0,12.062858031075667,22.26546873436719,0.0,0.0,1.0,0.0,96.61269816364296,65.02359979989994,4.041220610305152,1.190895447723862,1.0,0.0,0.0,"[((0, 2), 7590), ((1, 1), 2405)]",[0. 0.],,300.0029730796814,"[8.965529344644265, 9.546024688801708, 10.931424287866887]",,,,300.00081419944763,8.965529344644265,,,,,9.546024688801708,,,,,10.931424287866887,,,,,0.0,0.0,1.0,0.0,0.0,8.965529344644265,21.88831702191534,0.0,0.0,1.0,0.0,0.0,9.546024688801708,21.969762833983793,0.0,0.0,1.0,0.0,0.0,10.931424287866887,23.242058240768543,0.0,0.0,1.0,0.0,96.54311641798051,67.10013809666765,4.763634544180927,1.3266286400480336,1.0,-3.1086244689504383e-15,-4.440892098500626e-16,"[((0, 2), 7446), ((1, 1), 2547)]",[ 0.0000000e+00 -4.4408921e-16],,,300.0053472518921,300.0014934539795,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3-cfr_10external_plus_linear-104,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3.json,104,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,26642,28801.168223142624,0.0,2667.2523517608643,"[14.317857649146724, 8.648939536951731, 9.409901546917556]",0.0,,,300.0022518634796,14.317857649146724,0.0,0.0,,,8.648939536951731,0.0,0.0,,,9.409901546917556,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,14.317857649146724,24.319167333867096,0.0,0.0,1.0,0.0,0.0,8.648939536951731,21.906389111289034,0.0,0.0,1.0,0.0,0.0,9.409901546917556,19.249431545236188,0.0,0.0,1.0,0.0,97.85168672340833,65.4749879903923,4.2157726180944755,1.0,1.0,0.0,0.0,"[((1, 1), 6093), ((0, 2), 3322), ((0, 3), 577)]",[0. 0.],,300.0040440559387,"[13.939679928805244, 8.665274411063944, 9.413543416457442]",,,,300.0068850517273,13.939679928805244,,,,,8.665274411063944,,,,,9.413543416457442,,,,,0.0,0.0,1.0,0.0,0.0,13.939679928805244,24.501147659063626,0.0,0.0,1.0,0.0,0.0,8.665274411063944,22.110021608643464,0.0,0.0,1.0,0.0,0.0,9.413543416457442,19.248163265306125,0.0,0.0,1.0,0.0,97.87783028933983,65.85933253301319,4.327531012404962,1.0374149659863945,1.0,-1.0547118733938987e-15,-1.8041124150158794e-16,"[((1, 1), 5911), ((0, 2), 3516), ((0, 3), 569)]",[ 4.16333634e-17 -2.22044605e-16],,,300.00486969947815,300.0025849342346,,
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho0_t3-cfr_10_no_tremexternal_plus_linear_no_trem-100,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho0_t3.json,100,cfr_10_no_tremexternal_plus_linear_no_trem,cfr_external_linear,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,0.0,3,1000,True,25480,28800.391957998276,,300.0037727355957,"[9.516190510129155, 10.010049822538205, 12.062858031075667]",,0.0,0.0,253.39471673965454,9.516190510129155,,,0.0,0.0,10.010049822538205,,,0.0,0.0,12.062858031075667,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.516190510129155,21.102087043521767,0.0,0.0,1.0,0.0,0.0,10.010049822538205,21.65604402201101,0.0,0.0,1.0,0.0,0.0,12.062858031075667,22.26546873436719,0.0,0.0,1.0,0.0,96.61269816364296,65.02359979989994,4.041220610305152,1.190895447723862,1.0,0.0,0.0,"[((0, 2), 7590), ((1, 1), 2405)]",[0. 0.],,300.00055146217346,"[8.965529344644265, 9.546024688801708, 10.931424287866887]",,,,300.00103783607483,8.965529344644265,,,,,9.546024688801708,,,,,10.931424287866887,,,,,0.0,0.0,1.0,0.0,0.0,8.965529344644265,21.88831702191534,0.0,0.0,1.0,0.0,0.0,9.546024688801708,21.969762833983793,0.0,0.0,1.0,0.0,0.0,10.931424287866887,23.242058240768543,0.0,0.0,1.0,0.0,96.54311641798051,67.10013809666765,4.763634544180927,1.3266286400480336,1.0,-3.1086244689504383e-15,-4.440892098500626e-16,"[((0, 2), 7446), ((1, 1), 2547)]",[ 0.0000000e+00 -4.4408921e-16],,,300.0037727355957,300.0003342628479,,
feb8_3p_5supply_feb8_3p_5supply_1_base_dev1000_rho1_t3-cfr_10external_plus_linear-103,feb8_3p_5supply/feb8_3p_5supply_1_base_dev1000_rho1_t3.json,103,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,62408,28802.251457691193,,307.606281042099,"[9.779072425550154, 10.508246465116278, 12.36973078561284]",,0.0,0.0,279.70519971847534,9.779072425550154,,,0.0,0.0,10.508246465116278,,,0.0,0.0,12.36973078561284,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.779072425550154,20.575737442465478,0.0,0.0,1.0,0.0,0.0,10.508246465116278,20.638078847308385,0.0,0.0,1.0,0.0,0.0,12.36973078561284,22.863782269361618,0.0,0.0,1.0,0.0,96.73464823541474,64.07759855913547,3.6764058435061036,1.0,1.0,0.0,0.0,"[((0, 2), 7830), ((1, 1), 2164)]",[0. 0.],,300.0024094581604,"[8.985624911949524, 10.142329008525703, 10.719218254995445]",,,,300.0020022392273,8.985624911949524,,,,,10.142329008525703,,,,,10.719218254995445,,,,,0.0,0.0,1.0,0.0,0.0,8.985624911949524,21.306207724634785,0.0,0.0,1.0,0.0,0.0,10.142329008525703,20.659451671002603,0.0,0.0,1.0,0.0,0.0,10.719218254995445,24.10773824294577,0.0,0.0,1.0,0.0,95.9205698140538,66.07339763858313,4.402541524914949,1.1637982789673804,1.0,0.0,0.0,"[((0, 2), 8081), ((1, 1), 1359), ((0, 3), 554)]",[0. 0.],,,300.00205969810486,300.00237822532654,,
feb8_3p_5supply_feb8_3p_5supply_1_base_dev1000_rho0_t3_tie_break-cfr_10_no_tremexternal_plus_linear_no_trem-101,feb8_3p_5supply/feb8_3p_5supply_1_base_dev1000_rho0_t3_tie_break.json,101,cfr_10_no_tremexternal_plus_linear_no_trem,cfr_external_linear,feb8_3p_5supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,True,63947,28800.296690940857,,300.0046217441559,"[9.719054579210592, 10.60922992988233, 11.417031396294123]",,0.0,0.0,1131.0227496623993,9.719054579210592,,,0.0,0.0,10.60922992988233,,,0.0,0.0,11.417031396294123,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.719054579210592,20.750359179589797,0.0,0.0,1.0,-1.88416682104732,0.017508754377188594,10.60922992988233,20.85745272636318,0.0,0.0,1.0,0.0,0.0,11.417031396294123,21.364394197098548,0.0,0.0,1.0,0.017508754377188594,94.71752200843858,62.97220610305151,3.2339169584792398,1.0483241620810406,1.0,1.5543122344752192e-15,2.220446049250313e-16,"[((0, 2), 6625), ((1, 1), 2386), ((1, 0), 505), ((0, 3), 479)]",[0.00000000e+00 2.22044605e-16],,300.00222754478455,"[9.978920704043107, 11.039530133760914, 11.515840764618462]",,,,300.00612020492554,9.978920704043107,,,,,11.039530133760914,,,,,11.515840764618462,,,,,0.0,0.0,1.0,0.0,0.0,9.978920704043107,20.970360288230587,0.0,0.0,1.0,0.0,0.0,11.039530133760914,20.68266773418735,0.0,0.0,1.0,0.0,0.0,11.515840764618462,21.48924259407526,0.0,0.0,1.0,0.0,95.67656221891568,63.14227061649317,3.285728582866293,1.0367293835068054,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 7034), ((1, 1), 2782), ((0, 3), 176)]",[5.55111512e-17 0.00000000e+00],,,300.0046217441559,300.00561475753784,,
